metadata,content
"{""jenis_peraturan"": ""UU"", ""nomor_peraturan"": ""24"", ""tahun_peraturan"": ""2011"", ""tipe_bagian"": ""Pasal 54"", ""bagian_dari"": ""Bab XV - Ketentuan Pidana"", ""judul_peraturan"": ""Tentang Badan Penyelenggara Jaminan Sosial"", ""status"": ""berlaku"", ""nomor_halaman"": ""36""}","Anggota Dewan Pengawas atau anggota Direksi yang
melanggar larangan ketentuan sebagaimana dimaksud
dalam Pasal 52 huruf g, huruf h, huruf i, huruf j,
huruf k, huruf l, atau huruf m dipidana dengan pidana
penjara paling lama 8 (delapan) tahun dan pid ana
denda paling banyak Rp1.000.000.000,00
(satu miliar rupiah)."
"{""jenis_peraturan"": ""UU"", ""nomor_peraturan"": ""24"", ""tahun_peraturan"": ""2011"", ""tipe_bagian"": ""Pasal 55"", ""bagian_dari"": ""Bab XVI - Ketentuan Lain-Lain"", ""judul_peraturan"": ""Tentang Badan Penyelenggara Jaminan Sosial"", ""status"": ""berlaku"", ""nomor_halaman"": ""36""}","Pemberi Kerja yang melanggar ketentuan sebagaimana
dimaksud dalam Pasal 19 ayat (1) atau ayat (2) dipidana
dengan pidana penjara paling lama 8 (delapan) tahun
atau pidana denda paling banyak Rp1.000.000.000,00
(satu miliar rupiah)."
"{""jenis_peraturan"": ""UU"", ""nomor_peraturan"": ""24"", ""tahun_peraturan"": ""2011"", ""tipe_bagian"": ""Pasal 56"", ""bagian_dari"": ""Bab XVII - Ketentuan Peralihan"", ""judul_peraturan"": ""Tentang Badan Penyelenggara Jaminan Sosial"", ""status"": ""berlaku"", ""nomor_halaman"": ""36""}","(1) Presiden sewaktu -waktu dapat meminta laporan
keuangan dan laporan kinerja BPJS sebagai bahan
pertimbangan dalam pengambilan kebijakan
Pemerintah yang berkaitan dengan
penyelenggaraan Jaminan Sosial nasional.
(2) Dalam . . .
(2) Dalam hal terdapat kebijakan fiskal dan moneter
yang mempengaruhi tingkat solvabilitas BPJS,
Pemerintah dapat mengambil kebijakan khusus
untuk menjamin kelangsungan program Jaminan
Sosial.
(3) Dalam hal terjadi krisis keuangan dan kondisi
tertentu yang memberatkan perekonomian ,
Pemerintah dapat melakukan tindakan khusus
untuk menjaga kesehatan keuangan dan
kesinambungan penyelenggaraan program
Jaminan Sosial."
"{""jenis_peraturan"": ""UU"", ""nomor_peraturan"": ""24"", ""tahun_peraturan"": ""2011"", ""tipe_bagian"": ""Pasal 57"", ""bagian_dari"": ""Bab XVIII - Ketentuan Penutup"", ""judul_peraturan"": ""Tentang Badan Penyelenggara Jaminan Sosial"", ""status"": ""berlaku"", ""nomor_halaman"": ""37""}","Pada saat Undang-Undang ini mulai berlaku:
a. Perusahaan Perseroan (Persero) PT Asuransi
Kesehatan Indonesia atau disingkat PT Askes
(Persero) yang dibentuk dengan Peraturan
Pemerintah Nomor 6 Tahun 1992 tentang
Pengalihan Bentuk Perusahaan Umum (Perum)
Husada Bhakti menjadi Perusahaan Perseroan
(Persero) (Lembaran Negara Republik Indonesia
Tahun 1992 Nomor 16) diakui keberadaannya dan
tetap melaksanakan program jaminan kesehatan,
termasuk menerima pendaftaran peserta baru,
sampai dengan beroperasinya BPJS Kesehatan;
b. Kementerian Kesehatan tetap melaksanakan
kegiatan operasional penyelenggaraan program
jaminan kesehatan masyarakat, termasuk
penambahan peserta baru, sampai dengan
beroperasinya BPJS Kesehatan;
c. Kementerian . . .
c. Kementerian Pertahanan, Tentara Nasional
Indonesia, dan Kepolisian Republik Indonesia tetap
melaksanakan kegiatan operasional
penyelenggaraan program layanan kesehatan bagi
pesertanya, termasuk penambahan peserta baru,
sampai dengan beroperasinya BPJS Kesehatan,
kecuali untuk pelayanan kesehatan terte ntu
berkaitan dengan kegiatan operasionalnya, yang
ditetapkan dengan Peraturan Presiden;
d. Perusahaan Perseroan (Persero) PT Jaminan Sosial
Tenaga Kerja atau disingkat PT Jamsostek (Persero)
yang dibentuk dengan Peraturan Pemerintah
Nomor 36 Tahun 1995 tent ang Penetapan Badan
Penyelenggara Program Jaminan Sosial Tenaga
Kerja (Lembaran Negara Republik Indonesia Tahun
1995 Nomor 59), berdasarkan Undang -Undang
Nomor 3 Tahun 1992 tentang Jaminan Sosial
Tenaga Kerja (Lembaran Negara Republik Indonesia
Tahun 1992 Nomor 14, Tambahan Lembaran
Negara Republik Indonesia Nomor 3468) tetap
melaksanakan kegiatan operasional
penyelenggaraan:
1. program jaminan pemeliharaan kesehatan
termasuk penambahan peserta baru sampai
dengan beroperasinya BPJS Kesehatan; dan
2. program jam inan kecelakaan kerja, jaminan
kematian, dan jaminan hari tua bagi
pesertanya, termasuk penambahan peserta
baru sampai dengan berubah menjadi BPJS
Ketenagakerjaan.
e. Perusahaan . . .
e. Perusahaan Perseroan (Persero) PT ASABRI atau
disingkat PT ASABRI (Persero) yang dib entuk
dengan Peraturan Pemerintah Nomor 68 Tahun
1991 tentang Pengalihan Bentuk Perusahaan
Umum (Perum) Asuransi Sosial Angkatan
Bersenjata Republik Indonesia menjadi Perusahaan
Perseroan (Persero) (Lembaran Negara Republik
Indonesia Tahun 1991 Nomor 88), berdasarkan
Undang-Undang Nomor 6 Tahun 1966 tentang
Pemberian Pensiun, Tunjangan bersifat Pensiun,
dan Tunjangan Kepada Militer Sukarela (Lembaran
Negara Republik Indonesia Tahun 1966 Nomor 33,
Tambahan Lembaran Negara Republik Indonesia
Nomor 2812), Unda ng-Undang Nomor 11 Tahun
1969 tentang Pensiun Pegawai dan Pensiun
Janda/Duda Pegawai (Lembaran Negara Republik
Indonesia Tahun 1969 Nomor 42, Tambahan
Lembaran Negara Republik Indonesia Nomor 2906),
Undang-Undang Nomor 8 Tahun 1974 tentang
Pokok-pokok Kepe gawaian (Lembaran Negara
Republik Indonesia Tahun 1974 Nomor 55,
Tambahan Lembaran Negara Republik Indonesia
Nomor 3041) sebagaimana telah diubah dengan
Undang-Undang Nomor 43 Tahun 1999 (Lembaran
Negara Republik Indonesia Tahun 1999 Nomor 169,
Tambahan Le mbaran Negara Republik Indonesia
Nomor 3890), Undang-Undang Nomor 2 Tahun 1988
tentang Prajurit Angkatan Bersenjata Republik
Indonesia (Lembaran Negara Republik Indonesia
Tahun 1988 Nomor 4, Tambahan Lembaran Negara
Republik Indonesia Nomor 3369), Peraturan
Pemerintah Nomor 36 Tahun 1968 tentang
Pemberian Pensiun Kepada Warakawuri, Tunjangan
Kepada Anak Yatim/Piatu, dan Anak Yatim -Piatu
Militer Sukarela (Lembaran Negara Republik
Indonesia . . .
Indonesia Tahun 1968 Nomor 6 1, Tambahan
Lembaran Negara Republik Indonesia Nomo r 2863),
dan Peraturan Pemerintah Nomor 67 Tahun 1991
tentang Asuransi Sosial Angkatan Bersenjata
Republik Indonesia (Lembaran Negara Republik
Indonesia Tahun 1991 Nomor 87, Tambahan
Lembaran Negara Republik Indonesia Nomor 3455)
tetap melaksanakan kegiata n operasional
penyelenggaraan program Asuransi Sosial
Angkatan Bersenjata Republik Indonesia dan
program pembayaran pensiun bagi pesertanya,
termasuk penambahan peserta baru, sampai
dengan dialihkan ke BPJS Ketenagakerjaan.
f. Perusahaan Perseroan (Perser o) PT DANA
TABUNGAN DAN ASURANSI PEGAWAI NEGERI
atau disingkat PT TASPEN (Persero) yang dibentuk
dengan Peraturan Pemerintah Nomor 26 Tahun
1981 tentang Pengalihan Bentuk Perusahaan
Umum Dana Tabungan dan Asuransi Pegawai
Negeri Menjadi Perusahaan Perseroa n (Persero)
(Lembaran Negara Republik Indonesia Tahun 1981
Nomor 38), berdasarkan Undang -Undang Nomor 11
Tahun 1969 tentang Pensiun Pegawai dan Pensiun
Janda/Duda Pegawai (Lembaran Negara Republik
Indonesia Tahun 1969 Nomor 42, Tambahan
Lembaran Negara Rep ublik Indonesia Nomor 2906),
Undang-Undang Nomor 8 Tahun 1974 tentang
Pokok-Pokok Kepegawaian (Lembaran Negara
Republik Indonesia Tahun 1974 Nomor 55,
Tambahan Lembaran Negara Republik Indonesia
Nomor 30 41) sebagaimana telah diubah dengan
Undang-Undang Nom or 43 Tahun 1999 (Lembaran
Negara Republik Indonesia Tahun 1999 Nomor 169,
Tambahan Lembaran Negara Republik Indonesia
Nomor 3890), dan Peraturan Pemerintah Nomor 25
Tahun 1981 tentang Asuransi Sosial Pegawai Negeri
Sipil . . .
Sipil (Lembaran Negara Republik Indonesi a Tahun
1981 Nomor 37, Tambahan Lembaran Negara
Republik Indonesia Nomor 3200) tetap
melaksanakan kegiatan operasional
penyelenggaraan program tabungan hari tua dan
program pembayaran pensiun bagi pesertanya ,
termasuk penambahan peserta baru sampai dengan
dialihkan ke BPJS Ketenagakerjaan."
"{""jenis_peraturan"": ""UU"", ""nomor_peraturan"": ""24"", ""tahun_peraturan"": ""2011"", ""tipe_bagian"": ""Pasal 58"", ""bagian_dari"": ""Bab XVIII - Ketentuan Penutup"", ""judul_peraturan"": ""Tentang Badan Penyelenggara Jaminan Sosial"", ""status"": ""berlaku"", ""nomor_halaman"": ""41""}","Pada saat berlakunya Undang -Undang ini Dewan
Komisaris dan Direksi PT Askes (Persero) sampai
dengan beroperasinya BPJS Kesehatan ditugasi untuk:
a. menyiapkan operasional BPJS Kesehata n untuk
program jaminan kesehatan sesuai dengan
ketentuan dalam Pasal 22 sampai dengan Pasal 28
Undang-Undang Nomor 40 Tahun 2004 tentang
Sistem Jaminan Sosial Nasional (Lembaran Negara
Republik Indonesia Tahun 2004 Nomor 150,
Tambahan Lembaran Negara Repu blik Indonesia
Nomor 4456).
b. menyiapkan pengalihan aset dan liabilitas, pegawai,
serta hak dan kewajiban PT Askes (Persero) ke BPJS
Kesehatan."
"{""jenis_peraturan"": ""UU"", ""nomor_peraturan"": ""24"", ""tahun_peraturan"": ""2011"", ""tipe_bagian"": ""Pasal 59"", ""bagian_dari"": ""Bab XVIII - Ketentuan Penutup"", ""judul_peraturan"": ""Tentang Badan Penyelenggara Jaminan Sosial"", ""status"": ""berlaku"", ""nomor_halaman"": ""41""}","Untuk pertama kali, Dewan Komisaris dan Direksi
PT Askes (Persero) diangkat menjadi Dewan Pe ngawas
dan Direksi BPJS Kesehatan untuk jangka waktu paling
lama 2 (dua) tahun sejak BPJS Kesehatan mulai
beroperasi.
Pasal 60 . . ."
"{""jenis_peraturan"": ""UU"", ""nomor_peraturan"": ""24"", ""tahun_peraturan"": ""2011"", ""tipe_bagian"": ""Pasal 60"", ""bagian_dari"": ""Bab XVIII - Ketentuan Penutup"", ""judul_peraturan"": ""Tentang Badan Penyelenggara Jaminan Sosial"", ""status"": ""berlaku"", ""nomor_halaman"": ""42""}","(1) BPJS Kesehatan mulai beroperasi
menyelenggarakan program jaminan kesehatan
pada tanggal 1 Januari 2014.
(2) Sejak beroperasinya BPJS Kesehatan sebagaimana
dimaksud pada ayat (1) :
a. Kementerian Kesehatan tidak lagi
menyelenggarakan program jaminan
kesehatan masyarakat;
b. Kementerian Pertahanan, Tentara Nasional
Indonesia, dan Kepolisian Republik Indonesia
tidak lagi menyelenggarakan program
pelayanan kesehatan bagi pesertanya, kecuali
untuk pelayanan kesehatan tertentu berkaitan
dengan kegiatan operasionalnya, yang
ditetapkan dengan Peraturan Presiden; dan
c. PT Jamsostek (Persero) tidak lagi
menyelenggarakan program jaminan
pemeliharaan kesehatan.
(3) Pada saat BPJS Kesehatan mulai beroperasi
sebagaimana dimaksud pada ayat (1) :
a. PT Askes (Persero) dinyatakan bubar tanpa
likuidasi dan semua aset dan liabilitas serta
hak dan kewajiban hukum PT Askes (Persero)
menjadi aset dan liabilitas serta hak da n
kewajiban hukum BPJS Kesehatan;
b. semua pegawai PT Askes (Persero) menjadi
pegawai BPJS Kesehatan; dan
c. Menteri . . .
c. Menteri Badan Usaha Milik Negara selaku
Rapat Umum Pemegang Saham mengesahkan
laporan posisi keuangan penutup PT Askes
(Persero) setelah dilakukan au dit oleh kantor
akuntan publik dan Menteri Keuangan
mengesahkan laporan posisi keuangan
pembuka BPJS Kesehatan dan laporan posisi
keuangan pembuka dana jaminan kesehatan."
"{""jenis_peraturan"": ""UU"", ""nomor_peraturan"": ""24"", ""tahun_peraturan"": ""2011"", ""tipe_bagian"": ""Pasal 61"", ""bagian_dari"": ""Bab XVIII - Ketentuan Penutup"", ""judul_peraturan"": ""Tentang Badan Penyelenggara Jaminan Sosial"", ""status"": ""berlaku"", ""nomor_halaman"": ""43""}","Pada saat berlakunya Undang -Undang ini, Dewan
Komisaris dan Direksi PT Jams ostek (Persero) sampai
dengan berubahnya PT Jamsostek (Persero) menjadi
BPJS Ketenagakerjaan ditugasi untuk:
a. menyiapkan pengalihan program jaminan
pemeliharaan kesehatan kepada BPJS Kesehatan;
b. menyiapkan operasional BPJS Ketenagakerjaan
untuk program jamin an kecelakaan kerja, jaminan
hari tua, jaminan pensiun, dan jaminan kematian;
c. menyiapkan pengalihan aset dan liabilitas serta hak
dan kewajiban program jaminan pemeliharaan
kesehatan PT Jamsostek (Persero) terkait
penyelenggaraan program jaminan pemelihara an
kesehatan ke BPJS Kesehatan; dan
d. menyiapkan pengalihan aset dan liabilitas, pegawai,
serta hak dan kewajiban PT Jamsostek (Persero) ke
BPJS Ketenagakerjaan."
"{""jenis_peraturan"": ""UU"", ""nomor_peraturan"": ""24"", ""tahun_peraturan"": ""2011"", ""tipe_bagian"": ""Pasal 62"", ""bagian_dari"": ""Bab XVIII - Ketentuan Penutup"", ""judul_peraturan"": ""Tentang Badan Penyelenggara Jaminan Sosial"", ""status"": ""berlaku"", ""nomor_halaman"": ""43""}","(1) PT Jamsostek (Persero) berubah menjadi BPJS
Ketenagakerjaan pada tanggal 1 Januari 2014.
(2) Pada . . .
(2) Pada saat PT Jamsostek (Persero) berubah
menjadi BPJS Ketenagakerjaan sebagaimana
dimaksud pada ayat (1) :
a. PT Jamsostek (Persero) dinyatakan bubar
tanpa likuidasi dan semua aset dan liabilitas
serta hak dan kewajiban hukum PT Jamsostek
(Persero) menjadi aset dan liabilitas serta hak
dan kewajiban hukum BPJS Ketenagakerjaan;
b. semua pegawai PT Jamsostek (Persero) beralih
menjadi pegawai BPJS Ketenagakerjaan;
c. Menteri Badan Usaha Milik Negara selaku
Rapat Umum Pemegang Saham mengesahkan
laporan posisi keuan gan penutup
PT Jamsostek (Persero) setelah dilakukan
audit oleh kantor akuntan publik dan Menteri
Keuangan mengesahkan posisi laporan
keuangan pembukaan BPJS Ketenagakerjaan
dan laporan posisi keuangan pembukaan dana
jaminan ketenagakerjaan; dan
d. BPJS Ketenagakerjaan menyelenggarakan
program jaminan kecelakaan kerja, program
jaminan hari tua, dan program jaminan
kematian yang selama ini diselenggarakan
oleh PT Jamsostek (Persero), termasuk
menerima peserta baru , sampai dengan
beroperasinya BP JS Ketenagakerjaan yang
sesuai dengan ketentuan Pasal 29 sampai
dengan Pasal 38 dan Pasal 43 sampai dengan
Pasal 46 Undang -Undang Nomor 40 Tahun
2004 tentang Sistem Jaminan Sosial Nasional
(Lembaran Negara Republik Indonesia Tahun
2004 Nomor 150, Tambahan Lembaran Negara
Republik Indonesia Nomor 4456), paling
lambat 1 Juli 2015.
Pasal 63 . . ."
"{""jenis_peraturan"": ""UU"", ""nomor_peraturan"": ""24"", ""tahun_peraturan"": ""2011"", ""tipe_bagian"": ""Pasal 63"", ""bagian_dari"": ""Bab XVIII - Ketentuan Penutup"", ""judul_peraturan"": ""Tentang Badan Penyelenggara Jaminan Sosial"", ""status"": ""berlaku"", ""nomor_halaman"": ""45""}","Untuk pertama kali, Dewan Komisaris dan Direksi
PT Jamsostek (Persero) diangkat menjadi anggota
Dewan Pengawas dan anggota Direksi BPJS
Ketenagakerjaan untuk jangka waktu paling lama
2 (dua) tahun sejak BPJS Ketenagakerjaan mulai
beroperasi."
"{""jenis_peraturan"": ""UU"", ""nomor_peraturan"": ""24"", ""tahun_peraturan"": ""2011"", ""tipe_bagian"": ""Pasal 64"", ""bagian_dari"": ""Bab XVIII - Ketentuan Penutup"", ""judul_peraturan"": ""Tentang Badan Penyelenggara Jaminan Sosial"", ""status"": ""berlaku"", ""nomor_halaman"": ""45""}","BPJS Ketenagakerjaan mulai beroperasi
menyelenggarakan program jaminan kecelakaan kerja,
program jaminan hari tua, program jaminan pensiun ,
dan program jaminan kematian bagi Peserta, selain
peserta program yang dikelola PT TASPEN (Persero) dan
PT ASABRI (Persero), sesuai dengan ketentuan Pasal 29
sampai dengan Pasal 46 Undang -Undang Nomor 40
Tahun 2004 tentang Sistem Jaminan Sosial Nasional
(Lembaran Nega ra Republik Indonesia Tahun 2004
Nomor 150, Tambahan Lembaran Negara Republik
Indonesia Nomor 4456), paling lambat tanggal
1 Juli 2015."
"{""jenis_peraturan"": ""UU"", ""nomor_peraturan"": ""24"", ""tahun_peraturan"": ""2011"", ""tipe_bagian"": ""Pasal 65"", ""bagian_dari"": ""Bab XVIII - Ketentuan Penutup"", ""judul_peraturan"": ""Tentang Badan Penyelenggara Jaminan Sosial"", ""status"": ""berlaku"", ""nomor_halaman"": ""45""}","(1) PT ASABRI (Persero) menyelesaikan pengalihan
program Asuransi Sosial Angkatan Bersenjata
Republik Indonesia dan program pembayaran
pensiun ke BPJS Ketenagakerjaan paling lambat
tahun 2029.
(2) PT TASPEN (Persero) menyelesaikan pengalihan
program tabungan hari tua dan program
pembayaran pensiun dari PT TASPEN (Persero) ke
BPJS Ketenagakerjaan paling lambat tahun 2029.
Pasal 66 . . ."
"{""jenis_peraturan"": ""UU"", ""nomor_peraturan"": ""24"", ""tahun_peraturan"": ""2011"", ""tipe_bagian"": ""Pasal 66"", ""bagian_dari"": ""Bab XVIII - Ketentuan Penutup"", ""judul_peraturan"": ""Tentang Badan Penyelenggara Jaminan Sosial"", ""status"": ""berlaku"", ""nomor_halaman"": ""46""}","Ketentuan mengenai tata cara pengalihan program
Asuransi Sosial Angkatan Bersenjata Republik
Indonesia dan program pembayaran pensiun dari
PT ASABRI (Persero) dan pengalihan program tabungan
hari tua dan program pembayara n pensiun dari
PT TASPEN (Persero) ke BPJS Ketenagakerjaan diatur
dengan Peraturan Pemerintah."
"{""jenis_peraturan"": ""UU"", ""nomor_peraturan"": ""24"", ""tahun_peraturan"": ""2011"", ""tipe_bagian"": ""Pasal 67"", ""bagian_dari"": ""Bab XVIII - Ketentuan Penutup"", ""judul_peraturan"": ""Tentang Badan Penyelenggara Jaminan Sosial"", ""status"": ""berlaku"", ""nomor_halaman"": ""46""}","Ketentuan Pasal 142 ayat (2) huruf a Undang -Undang
Nomor 40 Tahun 2007 tentang Perseroan Terbatas
(Lembaran Negara Republik Indonesia Tahun 2 007
Nomor 106, Tambahan Lembaran Negara Republik
Indonesia Nomor 4756) dan Pasal 64 ayat (1) Undang -
Undang Nomor 19 Tahun 2003 tentang Badan Usaha
Milik Negara (Lembaran Negara Republik Indonesia
Tahun 2003 Nomor 70, Tambahan Lembaran Negara
Republik Indon esia Nomor 4297) tidak berlaku untuk
pembubaran PT Askes (Persero) dan PT Jamsostek
(Persero) sebagaimana dimaksud dalam Pasal 60
ayat (3) huruf a dan Pasal 62 ayat (2) huruf a."
"{""jenis_peraturan"": ""UU"", ""nomor_peraturan"": ""24"", ""tahun_peraturan"": ""2011"", ""tipe_bagian"": ""Pasal 68"", ""bagian_dari"": ""Bab XVIII - Ketentuan Penutup"", ""judul_peraturan"": ""Tentang Badan Penyelenggara Jaminan Sosial"", ""status"": ""berlaku"", ""nomor_halaman"": ""46""}","Pada saat berubahnya PT Jamsostek (Persero) menjadi
BPJS Kete nagakerjaan sebagaimana dimaksud dalam
Pasal 62 ayat (1) , berdasarkan Undang-Undang ini:
a. Peraturan Pemerintah Nomor 36 T ahun 1995
tentang Penetapan Badan Penyelenggara Program
Jaminan Sosial Tenaga Kerja (Lembaran Negara
Republik Indonesia Tahun 1995 Nomor 59) dicabut
dan dinyatakan tidak berlaku lagi; dan
b. Ketentuan . . .
b. Ketentuan Pasal 8 sampai dengan Pasal 15
Undang-Undang Nomor 3 Tahun 1992 tentang
Jaminan Sosial Tenaga Kerja (Lembaran Negara
Republik Indonesia Tahun 1992 Nomor 14,
Tambahan Lembaran Negara Republik Indonesia
Nomor 3468) dinyatakan tetap berlaku sampai
dengan beroperasinya BPJS Ketenagakerjaan
sebagaimana dimaksud dalam Pasal 64."
"{""jenis_peraturan"": ""UU"", ""nomor_peraturan"": ""24"", ""tahun_peraturan"": ""2011"", ""tipe_bagian"": ""Pasal 69"", ""bagian_dari"": ""Bab XVIII - Ketentuan Penutup"", ""judul_peraturan"": ""Tentang Badan Penyelenggara Jaminan Sosial"", ""status"": ""berlaku"", ""nomor_halaman"": ""47""}","Pada saat mulai beroperasinya BPJS Ketenagakerjaan
sebagaimana dimaksud dalam Pasal 6 4, Undang -
Undang Nomor 3 Tah un 1992 tentang Jaminan Sosial
Tenaga Kerja (Lembaran Negara Republik Indonesia
Tahun 1992 Nomor 14, Tambahan Lembaran Negara
Republik Indonesia Nomor 3468) dicabut dan
dinyatakan tidak berlaku lagi."
"{""jenis_peraturan"": ""UU"", ""nomor_peraturan"": ""24"", ""tahun_peraturan"": ""2011"", ""tipe_bagian"": ""Pasal 70"", ""bagian_dari"": ""Bab XVIII - Ketentuan Penutup"", ""judul_peraturan"": ""Tentang Badan Penyelenggara Jaminan Sosial"", ""status"": ""berlaku"", ""nomor_halaman"": ""47""}","Peraturan pelaksanaan dari Undang -Undang ini harus
ditetapkan paling lama:
a. 1 (satu) tahun untuk peraturan yang mendukung
beroperasinya BPJS Kesehatan; dan
b. 2 (dua) tahun untuk peraturan yang mendukung
beroperasinya BPJS Ketenagakerjaan
terhitung sejak Undang-Undang ini diundangkan."
"{""jenis_peraturan"": ""UU"", ""nomor_peraturan"": ""24"", ""tahun_peraturan"": ""2011"", ""tipe_bagian"": ""Pasal 71"", ""bagian_dari"": ""Bab XVIII - Ketentuan Penutup"", ""judul_peraturan"": ""Tentang Badan Penyelenggara Jaminan Sosial"", ""status"": ""berlaku"", ""nomor_halaman"": ""47""}","Undang-Undang ini mulai berlaku pada tanggal
diundangkan.
Agar . . .
Agar setiap orang mengetahuinya, memerintahkan
pengundangan Undang -Undang ini dengan
penempatannya dalam Lembaran Negara Republik
Indonesia."
